design_id,spec_id,design_type,rtl_chars,module_count,spec_text,eval_syntax,eval_functionality,eval_func_relaxed,eval_proven,eval_falsified,eval_undetermined,num_assertions,has_sva,verify_iterations,total_tool_calls,tool_call_list,phase_a_tools,phase_b_tools,status,proven,falsified,undetermined,total_props,jg_iterations,context_rounds,wall_time_s,vacuity_status,error_message
ni_4_nn_16_ne_48_wd_32_opd_5_0,ni_4_nn_16_ne_48_wd_32_opd_5_0-spec-3,,0,0,Check that state S9 has no outgoing transitions (next_state remains undefined) and that entering S9 results in a stable state with no further transitions,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_2_0,ni_4_nn_16_ne_64_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, the FSM state resets to S0 at the next positive clock edge",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_2_0,ni_4_nn_16_ne_64_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM output signal fsm_out always reflects the current state value,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_2_0,ni_4_nn_16_ne_64_wd_32_opd_2_0-spec-3,,0,0,Verify that state transitions only occur on positive clock edges when reset_ is high,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_3_0,ni_4_nn_16_ne_64_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, the state register resets to S0 (4'b0000) within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_3_0,ni_4_nn_16_ne_64_wd_32_opd_3_0-spec-2,,0,0,"Verify that the state register only transitions between valid state values (S0 through S15, encoded as 4-bit values from 0000 to 1111) and never enters an undefined state",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_3_0,ni_4_nn_16_ne_64_wd_32_opd_3_0-spec-3,,0,0,"Verify that fsm_out always reflects the current state value, as fsm_out is the registered output of the state machine",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_4_0,ni_4_nn_16_ne_64_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, the state register resets to S0 (4'b0000) on the next positive clock edge",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_4_0,ni_4_nn_16_ne_64_wd_32_opd_4_0-spec-2,,0,0,Verify that the FSM state transition logic only transitions to states within the valid range of S0 through S15 (4-bit values 0000 through 1111),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_4_0,ni_4_nn_16_ne_64_wd_32_opd_4_0-spec-3,,0,0,"Verify that the fsm_out output is always equal to the current state value (the fsm_out register is not explicitly assigned in the code, which may be a bug)",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_5_0,ni_4_nn_16_ne_64_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is asserted low, the state register resets to S0 (4'b0000) within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_5_0,ni_4_nn_16_ne_64_wd_32_opd_5_0-spec-2,,0,0,Verify that the FSM always transitions to a valid state between S0 and S15 (4-bit state value) on every rising clock edge when reset_ is high,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_16_ne_64_wd_32_opd_5_0,ni_4_nn_16_ne_64_wd_32_opd_5_0-spec-3,,0,0,Verify that the fsm_out signal always equals the current state value (state drives fsm_out combinationaly),1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_2_0,ni_4_nn_4_ne_12_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, the state register is reset to S0 (2'b00) in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_2_0,ni_4_nn_4_ne_12_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM state transitions follow the specified next_state logic based on the current state and input conditions for in_B and in_D,1.0,1.0,1.0,8,0,0,8,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_2_0,ni_4_nn_4_ne_12_wd_32_opd_2_0-spec-3,,0,0,Verify that state S3 always transitions to S1 regardless of input values,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_3_0,ni_4_nn_4_ne_12_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is negated, the state register resets to S0 (2'b00) at the next positive clock edge",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_3_0,ni_4_nn_4_ne_12_wd_32_opd_3_0-spec-2,,0,0,"Verify that the FSM state transitions follow the specified next-state logic: S0 transitions to S2 or S3 based on the XOR condition ((in_C ^ in_D) ^ (in_A ^ in_D)), S1 always transitions to S0, S2 always transitions to S1, and S3 transitions to S0, S1, or S2 based on conditions ((in_A ^ in_C) != 'd0) and (in_C ^ (in_D > 'd1))",1.0,1.0,1.0,4,0,0,4,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_3_0,ni_4_nn_4_ne_12_wd_32_opd_3_0-spec-3,,0,0,"Verify that from state S3, when ((in_A ^ in_C) != 'd0) evaluates to true, the next state is S0; otherwise when (in_C ^ (in_D > 'd1)) evaluates to true, the next state is S1; otherwise the next state is S2",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_4_0,ni_4_nn_4_ne_12_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_4_0,ni_4_nn_4_ne_12_wd_32_opd_4_0-spec-2,,0,0,Verify that state transitions only occur on positive clock edges when reset_ is high,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_4_0,ni_4_nn_4_ne_12_wd_32_opd_4_0-spec-3,,0,0,"Verify that next_state is always one of the four valid states (S0, S1, S2, or S3) regardless of current state and inputs",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_5_0,ni_4_nn_4_ne_12_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, state register synchronously resets to S0 at the next rising clock edge",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_5_0,ni_4_nn_4_ne_12_wd_32_opd_5_0-spec-2,,0,0,"Verify that in state S0, when in_A equals 1, the next state transitions to S2, otherwise transitions to S1",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_12_wd_32_opd_5_0,ni_4_nn_4_ne_12_wd_32_opd_5_0-spec-3,,0,0,Verify that illegal state values outside the range of S0-S3 cannot occur in the state register,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_2_0,ni_4_nn_4_ne_16_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_2_0,ni_4_nn_4_ne_16_wd_32_opd_2_0-spec-2,,0,0,"Verify that the FSM never reaches an undefined state (state always equals one of S0, S1, S2, or S3)",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_2_0,ni_4_nn_4_ne_16_wd_32_opd_2_0-spec-3,,0,0,Verify that state transitions only occur on the positive edge of clk when reset_ is high,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_3_0,ni_4_nn_4_ne_16_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, state register resets to S0 (2'b00) in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_3_0,ni_4_nn_4_ne_16_wd_32_opd_3_0-spec-2,,0,0,Verify that state transitions only occur on the positive edge of clk when reset_ is high,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_3_0,ni_4_nn_4_ne_16_wd_32_opd_3_0-spec-3,,0,0,Verify that fsm_out always reflects the current state value after each clock cycle,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_4_0,ni_4_nn_4_ne_16_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, the state register is reset to S0 (2'b00) in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_4_0,ni_4_nn_4_ne_16_wd_32_opd_4_0-spec-2,,0,0,"Verify that the state transitions always follow the next_state logic defined in the always_comb block, and no undefined states are reached",0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_4_0,ni_4_nn_4_ne_16_wd_32_opd_4_0-spec-3,,0,0,Verify that the fsm_out register always reflects the current state value and never contains invalid state encodings outside the range 2'b00 to 2'b11,1.0,0.5,0.5,1,1,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_5_0,ni_4_nn_4_ne_16_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_5_0,ni_4_nn_4_ne_16_wd_32_opd_5_0-spec-2,,0,0,Verify that the FSM always transitions from state S3 to state S1 regardless of input values,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_16_wd_32_opd_5_0,ni_4_nn_4_ne_16_wd_32_opd_5_0-spec-3,,0,0,Verify that the output fsm_out always reflects the current state value in each clock cycle,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, the state register resets to S0 (2'b00) at the next positive clock edge",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-2,,0,0,"Verify that the FSM always transitions from S0 to S2 unconditionally, and from S1 to S3 unconditionally",1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-3,,0,0,"Verify that when in state S3, the next_state remains undefined/latched (no state transition specified)",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, state register transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-2,,0,0,"Verify that when state is S0, next_state is always S3",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-3,,0,0,"Verify that when state is S2, next_state is always S1",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_4_0,ni_4_nn_4_ne_4_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, the state register resets to S0 (2'b00) in the next clock cycle",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_4_0,ni_4_nn_4_ne_4_wd_32_opd_4_0-spec-2,,0,0,"Verify that the FSM never transitions to state S2 from state S0, as S2 can only be reached from S1",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_4_0,ni_4_nn_4_ne_4_wd_32_opd_4_0-spec-3,,0,0,"Verify that when in state S2, the state remains unchanged (no next_state assignment) until reset occurs",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_5_0,ni_4_nn_4_ne_4_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, the FSM state resets to S0 within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_5_0,ni_4_nn_4_ne_4_wd_32_opd_5_0-spec-2,,0,0,"Verify that from state S3, the next state is S0 only when (in_D || in_A) is true, otherwise it transitions to S2",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_4_wd_32_opd_5_0,ni_4_nn_4_ne_4_wd_32_opd_5_0-spec-3,,0,0,"Verify that once the FSM enters state S1, it remains stuck in S1 since no next state assignment exists for this state",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_2_0,ni_4_nn_4_ne_8_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 (2'b00) within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_2_0,ni_4_nn_4_ne_8_wd_32_opd_2_0-spec-2,,0,0,"Verify that from state S0, the next state transitions to S2 if the XOR reduction of inverted XOR reduction of in_A is true, to S1 if in_B is all zeros, and to S3 otherwise",1.0,0.6666666666666666,0.6666666666666666,2,1,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_2_0,ni_4_nn_4_ne_8_wd_32_opd_2_0-spec-3,,0,0,"Verify that state S2 always transitions to S3, and state S3 always transitions to S1, regardless of input values",1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-2,,0,0,"Verify that the FSM never transitions to an undefined state (only S0, S1, S2, S3 are valid states)",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-3,,0,0,Verify that state S1 always transitions to S3 regardless of input values,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_4_0,ni_4_nn_4_ne_8_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, the state register resets to S0 (2'b00) in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_4_0,ni_4_nn_4_ne_8_wd_32_opd_4_0-spec-2,,0,0,"Verify that the FSM never transitions to an undefined state (next_state always has a valid encoding of 00, 01, 10, or 11)",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_4_0,ni_4_nn_4_ne_8_wd_32_opd_4_0-spec-3,,0,0,"Verify that from state S3, if in_D or in_B is true, the next_state becomes S0; otherwise if the XOR condition (in_A ^ (in_D || in_C)) is true, next_state becomes S1; otherwise next_state becomes S2",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_5_0,ni_4_nn_4_ne_8_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 (2'b00) in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_5_0,ni_4_nn_4_ne_8_wd_32_opd_5_0-spec-2,,0,0,"Verify that from state S0, if in_C is non-zero, the next state transitions to S3",0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_4_ne_8_wd_32_opd_5_0,ni_4_nn_4_ne_8_wd_32_opd_5_0-spec-3,,0,0,Verify that state S1 always transitions to S2 regardless of input values,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_2_0,ni_4_nn_8_ne_16_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_2_0,ni_4_nn_8_ne_16_wd_32_opd_2_0-spec-2,,0,0,Verify that state S3 is a terminal state with no outgoing transitions (next_state remains unchanged when in S3),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_2_0,ni_4_nn_8_ne_16_wd_32_opd_2_0-spec-3,,0,0,Verify that the FSM never transitions to an undefined state (all next_state assignments in the case statement are valid states between S0 and S7),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_3_0,ni_4_nn_8_ne_16_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_3_0,ni_4_nn_8_ne_16_wd_32_opd_3_0-spec-2,,0,0,Verify that state S6 has no outgoing transition (next_state remains unchanged),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_3_0,ni_4_nn_8_ne_16_wd_32_opd_3_0-spec-3,,0,0,"Verify that from state S0, the next_state is always S7 regardless of input values",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_4_0,ni_4_nn_8_ne_16_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 immediately",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_4_0,ni_4_nn_8_ne_16_wd_32_opd_4_0-spec-2,,0,0,Verify that state S5 is a terminal state with no outgoing transitions (latch formed when next_state is unassigned),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_4_0,ni_4_nn_8_ne_16_wd_32_opd_4_0-spec-3,,0,0,"Verify that state transitions from S6 cannot reach S2 because the condition (in_A == 'd0) is checked twice with different targets, making the second branch unreachable",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, state resets to S0 (3'b000) within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-2,,0,0,Verify that the FSM always transitions from S5 to S0 and from S6 to S0 regardless of input values,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-3,,0,0,Verify that state transitions only occur on the positive edge of clk when reset_ is high,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_2_0,ni_4_nn_8_ne_24_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is low (active low reset), the state register resets to S0 (3'b000) in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_2_0,ni_4_nn_8_ne_24_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM state always remains within the valid state encoding range of 3'b000 to 3'b111 (states S0 through S7),1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_2_0,ni_4_nn_8_ne_24_wd_32_opd_2_0-spec-3,,0,0,"Verify that state S4 has no outgoing transitions (next_state is never assigned from S4), potentially causing the FSM to become stuck if it enters S4",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_3_0,ni_4_nn_8_ne_24_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_3_0,ni_4_nn_8_ne_24_wd_32_opd_3_0-spec-2,,0,0,Verify that state S5 is unreachable in the FSM state transition logic (no incoming transitions from any state),1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_3_0,ni_4_nn_8_ne_24_wd_32_opd_3_0-spec-3,,0,0,"Verify that fsm_out follows the state register value with a one-cycle delay, as fsm_out is assigned but never driven in the current implementation",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_4_0,ni_4_nn_8_ne_24_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, state transitions to S0 in the next cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_4_0,ni_4_nn_8_ne_24_wd_32_opd_4_0-spec-2,,0,0,Verify that state transitions only occur on positive clock edges when reset_ is high,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_4_0,ni_4_nn_8_ne_24_wd_32_opd_4_0-spec-3,,0,0,Verify that next_state is always one of the valid states S0 through S7,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_5_0,ni_4_nn_8_ne_24_wd_32_opd_5_0-spec-1,,0,0,"Check that when reset_ is low, state register synchronously resets to S0 at the next posedge clk",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_5_0,ni_4_nn_8_ne_24_wd_32_opd_5_0-spec-2,,0,0,Verify that fsm_out always reflects the current state value of the state register,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_5_0,ni_4_nn_8_ne_24_wd_32_opd_5_0-spec-3,,0,0,"Verify that the FSM never transitions to a state outside the defined set {S0, S1, S2, S3, S4, S5, S6, S7}",1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-1,,0,0,"Check that when reset_ is asserted (low), the state register resets to S0 (3'b000) in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-2,,0,0,Verify that the FSM output fsm_out always reflects the current state value (state) in every clock cycle,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-3,,0,0,"Verify that the state transitions always follow the next_state logic defined in the combinational always_comb block, and next_state remains stable when state is S1 (which has no transition logic defined)",1.0,0.5,0.5,1,1,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_3_0,ni_4_nn_8_ne_32_wd_32_opd_3_0-spec-1,,0,0,"Check that when reset_ is low, the state register transitions to S0 within one clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_3_0,ni_4_nn_8_ne_32_wd_32_opd_3_0-spec-2,,0,0,Verify that the FSM output (fsm_out) always reflects the current state value on every clock cycle,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_3_0,ni_4_nn_8_ne_32_wd_32_opd_3_0-spec-3,,0,0,Verify that state transitions only occur on positive clock edges when reset_ is high,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_4_0,ni_4_nn_8_ne_32_wd_32_opd_4_0-spec-1,,0,0,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
