design_id,spec_id,design_type,rtl_chars,module_count,spec_text,eval_syntax,eval_functionality,eval_func_relaxed,eval_proven,eval_falsified,eval_undetermined,num_assertions,has_sva,verify_iterations,total_tool_calls,tool_call_list,phase_a_tools,phase_b_tools,status,proven,falsified,undetermined,total_props,jg_iterations,context_rounds,wall_time_s,vacuity_status,error_message
ni_4_nn_8_ne_16_wd_32_opd_3_0,ni_4_nn_8_ne_16_wd_32_opd_3_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_4_0,ni_4_nn_8_ne_16_wd_32_opd_4_0-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_4_0,ni_4_nn_8_ne_16_wd_32_opd_4_0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_4_0,ni_4_nn_8_ne_16_wd_32_opd_4_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-2,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_2_0,ni_4_nn_8_ne_24_wd_32_opd_2_0-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_2_0,ni_4_nn_8_ne_24_wd_32_opd_2_0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_2_0,ni_4_nn_8_ne_24_wd_32_opd_2_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_3_0,ni_4_nn_8_ne_24_wd_32_opd_3_0-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_3_0,ni_4_nn_8_ne_24_wd_32_opd_3_0-spec-2,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_3_0,ni_4_nn_8_ne_24_wd_32_opd_3_0-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_4_0,ni_4_nn_8_ne_24_wd_32_opd_4_0-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_4_0,ni_4_nn_8_ne_24_wd_32_opd_4_0-spec-2,,0,0,,1.0,0.0,0.0,0,2,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_4_0,ni_4_nn_8_ne_24_wd_32_opd_4_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_5_0,ni_4_nn_8_ne_24_wd_32_opd_5_0-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_5_0,ni_4_nn_8_ne_24_wd_32_opd_5_0-spec-2,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_24_wd_32_opd_5_0,ni_4_nn_8_ne_24_wd_32_opd_5_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-2,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_3_0,ni_4_nn_8_ne_32_wd_32_opd_3_0-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_3_0,ni_4_nn_8_ne_32_wd_32_opd_3_0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_3_0,ni_4_nn_8_ne_32_wd_32_opd_3_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_4_0,ni_4_nn_8_ne_32_wd_32_opd_4_0-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_4_0,ni_4_nn_8_ne_32_wd_32_opd_4_0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_4_0,ni_4_nn_8_ne_32_wd_32_opd_4_0-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_2_0,ni_4_nn_8_ne_8_wd_32_opd_2_0-spec-1,,0,0,,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_2_0,ni_4_nn_8_ne_8_wd_32_opd_2_0-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_2_0,ni_4_nn_8_ne_8_wd_32_opd_2_0-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,0,False,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_4_0,ni_4_nn_8_ne_8_wd_32_opd_4_0-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_4_0,ni_4_nn_8_ne_8_wd_32_opd_4_0-spec-2,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_4_0,ni_4_nn_8_ne_8_wd_32_opd_4_0-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_5_0,ni_4_nn_8_ne_8_wd_32_opd_5_0-spec-1,,0,0,,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_5_0,ni_4_nn_8_ne_8_wd_32_opd_5_0-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ni_4_nn_8_ne_8_wd_32_opd_5_0,ni_4_nn_8_ne_8_wd_32_opd_5_0-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-0,ns_10-w_128-opd_2-0-spec-1,,0,0,,1.0,0.0,0.0,0,2,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-0,ns_10-w_128-opd_2-0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-0,ns_10-w_128-opd_2-0-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-1,ns_10-w_128-opd_2-1-spec-1,,0,0,,1.0,1.0,1.0,11,0,0,11,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-1,ns_10-w_128-opd_2-1-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-1,ns_10-w_128-opd_2-1-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-2,ns_10-w_128-opd_2-2-spec-1,,0,0,,1.0,0.0,0.0,0,3,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-2,ns_10-w_128-opd_2-2-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-2,ns_10-w_128-opd_2-2-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-3,ns_10-w_128-opd_2-3-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-3,ns_10-w_128-opd_2-3-spec-2,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-3,ns_10-w_128-opd_2-3-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-4,ns_10-w_128-opd_2-4-spec-1,,0,0,,1.0,0.5,0.5,1,1,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-4,ns_10-w_128-opd_2-4-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-4,ns_10-w_128-opd_2-4-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,12,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-5,ns_10-w_128-opd_2-5-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-5,ns_10-w_128-opd_2-5-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_2-5,ns_10-w_128-opd_2-5-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-0,ns_10-w_128-opd_3-0-spec-1,,0,0,,1.0,1.0,1.0,4,0,0,4,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-0,ns_10-w_128-opd_3-0-spec-2,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-0,ns_10-w_128-opd_3-0-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-1,,0,0,,1.0,0.25,0.25,1,3,0,4,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-2,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-3,ns_10-w_128-opd_3-3-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-3,ns_10-w_128-opd_3-3-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-3,ns_10-w_128-opd_3-3-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-4,ns_10-w_128-opd_3-4-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-4,ns_10-w_128-opd_3-4-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-4,ns_10-w_128-opd_3-4-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-5,ns_10-w_128-opd_3-5-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-5,ns_10-w_128-opd_3-5-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_3-5,ns_10-w_128-opd_3-5-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-0,ns_10-w_128-opd_4-0-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-0,ns_10-w_128-opd_4-0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-0,ns_10-w_128-opd_4-0-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-1,ns_10-w_128-opd_4-1-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-1,ns_10-w_128-opd_4-1-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-1,ns_10-w_128-opd_4-1-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-2,ns_10-w_128-opd_4-2-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-2,ns_10-w_128-opd_4-2-spec-2,,0,0,,1.0,1.0,1.0,5,0,0,5,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-2,ns_10-w_128-opd_4-2-spec-3,,0,0,,1.0,0.0,0.0,0,2,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-3,ns_10-w_128-opd_4-3-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-3,ns_10-w_128-opd_4-3-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-3,ns_10-w_128-opd_4-3-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-4,ns_10-w_128-opd_4-4-spec-1,,0,0,,1.0,0.5,0.5,1,1,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-4,ns_10-w_128-opd_4-4-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-4,ns_10-w_128-opd_4-4-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-5,ns_10-w_128-opd_4-5-spec-1,,0,0,,0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-5,ns_10-w_128-opd_4-5-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_4-5,ns_10-w_128-opd_4-5-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-0,ns_10-w_128-opd_5-0-spec-1,,0,0,,1.0,0.9,0.9,9,1,0,10,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-0,ns_10-w_128-opd_5-0-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-0,ns_10-w_128-opd_5-0-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-1,ns_10-w_128-opd_5-1-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-1,ns_10-w_128-opd_5-1-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-1,ns_10-w_128-opd_5-1-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-2,ns_10-w_128-opd_5-2-spec-1,,0,0,,1.0,0.0,0.0,0,3,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-2,ns_10-w_128-opd_5-2-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-2,ns_10-w_128-opd_5-2-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-3,ns_10-w_128-opd_5-3-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-3,ns_10-w_128-opd_5-3-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-3,ns_10-w_128-opd_5-3-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-4,ns_10-w_128-opd_5-4-spec-1,,0,0,,1.0,0.0,0.0,0,2,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-4,ns_10-w_128-opd_5-4-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-4,ns_10-w_128-opd_5-4-spec-3,,0,0,,1.0,0.5,0.5,1,1,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-1,,0,0,,0.0,0.0,0.0,0,0,0,10,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-1,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-3,,0,0,,1.0,0.5,0.5,6,6,0,12,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-1,ns_2-w_128-opd_2-1-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-1,ns_2-w_128-opd_2-1-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-1,ns_2-w_128-opd_2-1-spec-3,,0,0,,1.0,0.5,0.5,2,2,0,4,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-2,ns_2-w_128-opd_2-2-spec-1,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-2,ns_2-w_128-opd_2-2-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-2,ns_2-w_128-opd_2-2-spec-3,,0,0,,1.0,0.0,0.0,0,2,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-3,ns_2-w_128-opd_2-3-spec-1,,0,0,,1.0,1.0,1.0,3,0,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-3,ns_2-w_128-opd_2-3-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-3,ns_2-w_128-opd_2-3-spec-3,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-4,ns_2-w_128-opd_2-4-spec-1,,0,0,,1.0,0.3333333333333333,0.3333333333333333,1,2,0,3,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-4,ns_2-w_128-opd_2-4-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-4,ns_2-w_128-opd_2-4-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-5,ns_2-w_128-opd_2-5-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-5,ns_2-w_128-opd_2-5-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_2-5,ns_2-w_128-opd_2-5-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-0,ns_2-w_128-opd_3-0-spec-1,,0,0,,1.0,0.0,0.0,0,2,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-0,ns_2-w_128-opd_3-0-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-0,ns_2-w_128-opd_3-0-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-1,ns_2-w_128-opd_3-1-spec-1,,0,0,,1.0,1.0,1.0,6,0,0,6,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-1,ns_2-w_128-opd_3-1-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-1,ns_2-w_128-opd_3-1-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-2,ns_2-w_128-opd_3-2-spec-1,,0,0,,1.0,1.0,1.0,4,0,0,4,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-2,ns_2-w_128-opd_3-2-spec-2,,0,0,,1.0,1.0,1.0,1,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-2,ns_2-w_128-opd_3-2-spec-3,,0,0,,0.0,0.0,0.0,0,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-3,ns_2-w_128-opd_3-3-spec-1,,0,0,,1.0,1.0,1.0,2,0,0,2,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-3,ns_2-w_128-opd_3-3-spec-2,,0,0,,0.0,0.0,0.0,0,0,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
ns_2-w_128-opd_3-3,ns_2-w_128-opd_3-3-spec-3,,0,0,,1.0,0.0,0.0,0,1,0,1,True,0,0,,0,0,,0,0,0,0,0,0,0,,
